274800	|	606953	|	Leucascidae	|	family	|	ncbi:269041,worms:131621,gbif:7747,irmng:114487	|		|		|	
948672	|	606953	|	Soleneiscidae	|	family	|	ncbi:196269,worms:606621,gbif:6786720,irmng:121128	|		|		|	
948678	|	606953	|	Leucaltidae	|	family	|	ncbi:196262,worms:131620,gbif:7746,irmng:114486	|		|		|	
196338	|	196337	|	Plakinidae	|	family	|	ncbi:81001,worms:131661,gbif:8136,irmng:114220	|		|		|	
5653615	|	196337	|	Oscarellidae	|	family	|	ncbi:2599947,worms:150263,gbif:4305824,irmng:113446	|		|		|	
100731	|	100728	|	Dicyemidae	|	family	|	ncbi:10216,worms:14222,gbif:1950,irmng:109989	|		|		|	
3684433	|	100729	|	Conocyemidae	|	family	|	worms:14224,gbif:1949,irmng:109988	|		|	sibling_higher	|	
3684443	|	100729	|	Kantharellidae	|	family	|	worms:22595,gbif:6251,irmng:107585	|		|	sibling_higher	|	
3684300	|	691845	|	Rhopaluridae	|	family	|	ncbi:1819743,worms:14227,gbif:6253,irmng:109991	|		|	sibling_higher	|	
3684306	|	691845	|	Pelmatosphaeridae	|	family	|	worms:14228,gbif:6252,irmng:109990	|		|	sibling_higher	|	
570649	|	570650	|	Beroidae	|	family	|	ncbi:37539,worms:106317,gbif:9595,irmng:100968	|		|		|	
1580	|	380155	|	Mertensiidae	|	family	|	ncbi:140460,worms:106323,gbif:7396,irmng:111599	|		|		|	
1583	|	380155	|	Haeckeliidae	|	family	|	ncbi:140465,worms:106321,gbif:5126,irmng:111595	|		|		|	
3684114	|	380155	|	Lampeidae	|	family	|	ncbi:1403708,worms:106322,gbif:9174,irmng:111597	|		|		|	
3684138	|	380155	|	Bathyctenidae	|	family	|	ncbi:1403707,worms:264856,gbif:9296,irmng:109804	|		|		|	
3684133	|	380155	|	Dryodoridae	|	family	|	ncbi:1566678,worms:106320,gbif:5123,irmng:106458	|		|		|	
747323	|	380155	|	Pleurobrachiidae	|	family	|	ncbi:86008,worms:106324,gbif:3600,irmng:111601	|		|		|	
258177	|	380155	|	Euplokamidae	|	family	|	ncbi:1128079,worms:848355,gbif:5124,gbif:4289815,irmng:106460	|		|		|	
5143306	|	380155	|	Pukiidae	|	family	|	ncbi:2023901,worms:848352,gbif:6880371,irmng:120665	|		|		|	
3684134	|	380155	|	Ctenellidae	|	family	|	worms:106319,gbif:9599,irmng:106456	|		|		|	
3684123	|	380155	|	Cryptocodidae	|	family	|	worms:264857,gbif:9597,irmng:106406	|		|		|	
161876	|	632527	|	Cestidae	|	family	|	ncbi:27920,worms:106318,gbif:5696,irmng:117814	|		|		|	
1049469	|	804416	|	Thalassocalycidae	|	family	|	ncbi:140485,worms:238009,gbif:3598,irmng:111603	|		|		|	
17586	|	161874	|	Bolinopsidae	|	family	|	ncbi:51105,worms:106325,gbif:5660,irmng:109805	|		|		|	
3684246	|	161874	|	Eurhamphaeidae	|	family	|	ncbi:1532216,worms:106327,gbif:5125,irmng:111593	|		|		|	
3684243	|	161874	|	Bathocyroidae	|	family	|	ncbi:1566673,worms:238011,gbif:5229,irmng:109055	|		|		|	
605900	|	161874	|	Lampoctenidae	|	family	|	ncbi:148608,worms:264861,gbif:5509,irmng:106461	|		|		|	
3684240	|	161874	|	Lobatolampeidae	|	family	|	ncbi:2023898,worms:264863,gbif:3602,irmng:106462	|		|		|	
574287	|	161874	|	Leucotheidae	|	family	|	ncbi:140475,worms:264862,gbif:3603,irmng:111598	|		|		|	
574298	|	161874	|	Ocyropsidae	|	family	|	ncbi:140478,worms:106329,gbif:7395,irmng:111600	|		|		|	
3684177	|	574291	|	Lyroctenidae	|	family	|	ncbi:1919243,worms:264869,gbif:3601,irmng:106463	|		|		|	
574292	|	574291	|	Coeloplanidae	|	family	|	ncbi:140472,worms:264867,gbif:9596,irmng:110056	|		|		|	
3684174	|	574291	|	Ctenoplanidae	|	family	|	worms:264868,gbif:5122,irmng:110057	|		|		|	
3684180	|	574291	|	Savangiidae	|	family	|	worms:264870,gbif:3599,irmng:111602	|		|		|	
3684187	|	574291	|	Tjalfiellidae	|	family	|	worms:264871,gbif:7394,irmng:111604	|		|		|	
3684274	|	3684270	|	Ganeshidae	|	family	|	worms:264885,gbif:9178,irmng:111594	|		|		|	
3684284	|	5287637	|	Cambojiidae	|	family	|	worms:559343,gbif:6471646,irmng:121075	|		|		|	
3684239	|	5653670	|	Cryptolobatidae	|	family	|	worms:264860,gbif:9598,irmng:106407	|		|		|	
4716412	|	489748	|	Actinernidae	|	family	|	worms:100650,ncbi:1499628,gbif:5687,irmng:109411	|		|		|	
149298	|	489748	|	Halcuriidae	|	family	|	worms:100669,ncbi:462308,gbif:5132,irmng:109315	|		|		|	
412400	|	7506494	|	Edwardsiidae	|	family	|	worms:100665,ncbi:45349,gbif:5130,irmng:109057	|		|		|	
419294	|	7506517	|	Actiniidae	|	family	|	worms:100653,ncbi:42822,gbif:5688,irmng:109109	|		|		|	
4716359	|	7506517	|	Andresiidae	|	family	|	worms:100658,gbif:5691,irmng:109275	|		|		|	
4716371	|	7506517	|	Condylanthidae	|	family	|	worms:100663,ncbi:1742633,gbif:5695,irmng:109197	|		|		|	
287089	|	7506517	|	Haloclavidae	|	family	|	worms:100671,ncbi:86592,gbif:5133,irmng:107882	|		|		|	
4716290	|	7506517	|	Limnactiniidae	|	family	|	worms:100676,gbif:5136,irmng:108758	|		|		|	
878207	|	7506517	|	Liponematidae	|	family	|	worms:100677,ncbi:478437,gbif:5137,irmng:108971	|		|		|	
1042323	|	7506517	|	Phymanthidae	|	family	|	worms:100680,ncbi:396349,gbif:9217,irmng:108623	|		|		|	
4716275	|	7506517	|	Capneidae	|	family	|	worms:172970,ncbi:1499629,gbif:4339033,irmng:106831,irmng:120824	|		|		|	
515918	|	7506517	|	Thalassianthidae	|	family	|	worms:196167,ncbi:396352,gbif:5142,irmng:109217	|		|		|	
4716324	|	7506517	|	Minyadidae	|	family	|	worms:266933,gbif:9215,irmng:109026	|		|		|	
419295	|	7506517	|	Stichodactylidae	|	family	|	worms:266939,ncbi:42825,gbif:9220,gbif:4339037,irmng:109210,irmng:121827	|		|		|	
303353	|	7506517	|	Actinodendridae	|	family	|	worms:411319,ncbi:478427,gbif:5841838,irmng:120924	|		|		|	
5231979	|	7506517	|	Homostichanthidae	|	family	|	worms:414826,ncbi:1301366,gbif:4283389,irmng:107933	|		|		|	
1066222	|	7506517	|	Ptychodactinidae	|	family	|	worms:853968,gbif:8099077	|		|		|	
6368242	|	7506517	|	Iosactinidae	|	family	|	worms:853974,gbif:8000220	|		|		|	
6368298	|	7506517	|	Preactiniidae	|	family	|	worms:853978,gbif:8052418	|		|		|	
694009	|	7506751	|	Actinoscyphiidae	|	family	|	worms:100654,ncbi:478380,gbif:9202,irmng:109112	|		|		|	
419293	|	7506751	|	Aiptasiidae	|	family	|	worms:100656,ncbi:42823,gbif:9204,irmng:109118	|		|		|	
342253	|	7506751	|	Aliciidae	|	family	|	worms:100657,ncbi:163699,gbif:5690,irmng:109119	|		|		|	
303354	|	7506751	|	Andvakiidae	|	family	|	worms:100659,ncbi:491810,gbif:5692,gbif:4339241,irmng:107260	|		|		|	
872304	|	7506751	|	Bathyphelliidae	|	family	|	worms:100661,ncbi:446354,irmng:106832	|		|		|	
921129	|	7506751	|	Boloceroididae	|	family	|	worms:100662,ncbi:51819,gbif:5694,irmng:108404	|		|		|	
878199	|	7506751	|	Diadumenidae	|	family	|	worms:100664,ncbi:478439,gbif:9211,gbif:5129,irmng:109204,irmng:107673	|		|		|	
4716400	|	7506751	|	Gonactiniidae	|	family	|	worms:100666,ncbi:86628,ncbi:1499631,gbif:9208,irmng:109277	|		|		|	
746456	|	7506751	|	Halcampidae	|	family	|	worms:100667,ncbi:132409,gbif:5131,irmng:109280	|		|		|	
419296	|	7506751	|	Hormathiidae	|	family	|	worms:100672,ncbi:42824,gbif:5134,irmng:107934	|		|		|	
622556	|	7506751	|	Metridiidae	|	family	|	worms:100678,ncbi:37511,gbif:9214,irmng:109148	|		|		|	
4716282	|	7506751	|	Octineonidae	|	family	|	worms:100679,ncbi:2036727,gbif:5139,irmng:107775	|		|		|	
352616	|	7506751	|	Sagartiidae	|	family	|	worms:100681,ncbi:227527,gbif:5141,irmng:100150	|		|		|	
435729	|	7506751	|	Isanthidae	|	family	|	worms:173186,ncbi:856792,gbif:5135,irmng:107938	|		|		|	
4716349	|	7506751	|	Acontiophoridae	|	family	|	worms:266928,gbif:5686,irmng:107977,irmng:109410	|		|		|	
4716288	|	7506751	|	Nemanthidae	|	family	|	worms:266934,gbif:5138,irmng:107773	|		|		|	
4716321	|	7506751	|	Nevadneidae	|	family	|	worms:266935,gbif:9216,irmng:107774	|		|		|	
4716298	|	7506751	|	Sagartiomorphidae	|	family	|	worms:266938,gbif:9219,irmng:109205	|		|		|	
4716405	|	7506751	|	Aiptasiomorphidae	|	family	|	worms:411304,gbif:5689,irmng:106830	|		|		|	
6368240	|	7506751	|	Haliactinidae	|	family	|	worms:853966,gbif:8086228	|		|		|	
435726	|	7506751	|	Antipodactinidae	|	family	|	worms:853971,gbif:8150338,irmng:120938	|		|		|	
878206	|	7506751	|	Kadosactinidae	|	family	|	worms:853975,gbif:7619050,irmng:108153	|		|		|	
7506765	|	7506751	|	Amphianthidae	|	family	|	worms:991501	|		|		|	
7506817	|	7506751	|	Phelliidae	|	family	|	worms:991502	|		|		|	
810981	|	5669421	|	Actinostolidae	|	family	|	worms:100655,ncbi:86589,gbif:9203,irmng:109113	|		|		|	
4716396	|	753883	|	Galatheanthemidae	|	family	|	ncbi:1499630,gbif:9207,irmng:108039	|		|	sibling_higher	|	
7506872	|	1084481	|	Halcampulactidae	|	family	|	ncbi:2591174	|		|	sibling_higher	|	
477620	|	1084481	|	Halcampoididae	|	family	|	ncbi:132412,gbif:9209,irmng:109314	|		|	sibling_higher	|	
7506880	|	1084481	|	Spongiactinidae	|	family	|	ncbi:2036751	|		|	sibling_higher	|	
519650	|	1084481	|	Isophelliidae	|	family	|	ncbi:1143178,gbif:9213,irmng:107939	|		|	sibling_higher	|	
7506485	|	1084481	|	Acricoactinidae	|	family	|	ncbi:2005511	|		|	sibling_higher	|	
5669420	|	1084481	|	Exocoelactinidae	|	family	|	ncbi:1749269,gbif:7711878	|		|	sibling_higher	|	
4716451	|	1084481	|	Polyopidae	|	family	|	gbif:6472269,irmng:120939	|		|	sibling_higher	|	
884134	|	905399	|	Corallimorphidae	|	family	|	worms:100685,ncbi:44296,gbif:8181,irmng:109198	|		|		|	
287085	|	905399	|	Discosomidae	|	family	|	worms:742313,ncbi:86598,gbif:8189,gbif:4283414,irmng:108334	|		|		|	
3673784	|	905399	|	Sideractinidae	|	family	|	worms:853970,gbif:7324,gbif:8008354,irmng:108958	|		|		|	
3673785	|	905399	|	Ricordiidae	|	family	|	gbif:3373,irmng:107586	|		|		|	
838112	|	712383	|	Caryophylliidae	|	family	|	worms:135073,ncbi:46746,gbif:3950,irmng:101027	|		|	sibling_higher	|	
884137	|	712383	|	Dendrophylliidae	|	family	|	worms:135074,ncbi:44299,gbif:8186,irmng:100619	|		|	sibling_higher	|	
411991	|	712383	|	Flabellidae	|	family	|	worms:135075,ncbi:91455,gbif:8194,irmng:100151	|		|	sibling_higher	|	
313606	|	712383	|	Fungiacyathidae	|	family	|	worms:135076,ncbi:46751,gbif:3969,irmng:109166	|		|	sibling_higher	|	
846470	|	712383	|	Guyniidae	|	family	|	worms:135077,ncbi:130064,gbif:3972,irmng:100865	|		|	sibling_higher	|	
838102	|	712383	|	Oculinidae	|	family	|	worms:135078,ncbi:46741,gbif:9255,irmng:100357	|		|	sibling_higher	|	
990296	|	712383	|	Pocilloporidae	|	family	|	worms:135079,ncbi:46729,gbif:5174,irmng:100321	|		|	sibling_higher	|	
112483	|	712383	|	Rhizangiidae	|	family	|	worms:135080,ncbi:123764,gbif:3378,irmng:100364	|		|	sibling_higher	|	
272118	|	712383	|	Turbinoliidae	|	family	|	worms:135081,ncbi:130077,gbif:3354,irmng:108233	|		|	sibling_higher	|	
334417	|	712383	|	Micrabaciidae	|	family	|	worms:173384,ncbi:703474,gbif:3988,irmng:100106	|		|	sibling_higher	|	
712407	|	712383	|	Acroporidae	|	family	|	worms:196095,ncbi:6126,gbif:8153,irmng:101250	|		|	sibling_higher	|	
990299	|	712383	|	Agariciidae	|	family	|	worms:196096,ncbi:46724,gbif:3932,irmng:101251	|		|	sibling_higher	|	
5673290	|	712383	|	Anthemiphylliidae	|	family	|	worms:196097,gbif:3934,irmng:109903	|		|	sibling_higher	|	
816846	|	712383	|	Astrocoeniidae	|	family	|	worms:196098,ncbi:130189,gbif:3939,irmng:100362	|		|	sibling_higher	|	
413313	|	712383	|	Fungiidae	|	family	|	worms:196100,ncbi:46711,gbif:3970,irmng:100821	|		|	sibling_higher	|	
17587	|	712383	|	Meandrinidae	|	family	|	worms:196101,ncbi:51102,gbif:8216,irmng:100500	|		|	sibling_higher	|	
442914	|	712383	|	Merulinidae	|	family	|	worms:196102,ncbi:46736,ncbi:46733,gbif:3358,gbif:5181,gbif:8219,irmng:104400,irmng:100317,irmng:100502	|		|	sibling_higher	|	
313601	|	712383	|	Mussidae	|	family	|	worms:196103,ncbi:46756,gbif:7002,irmng:100505	|		|	sibling_higher	|	
413310	|	712383	|	Poritidae	|	family	|	worms:196105,ncbi:46718,gbif:9241,irmng:100322	|		|	sibling_higher	|	
139329	|	712383	|	Siderastreidae	|	family	|	worms:196106,ncbi:46706,gbif:3369,irmng:100867	|		|	sibling_higher	|	
15229	|	712383	|	Euphylliidae	|	family	|	worms:266942,ncbi:1328290,ncbi:419440,gbif:3967,irmng:121391,irmng:108336	|		|	sibling_higher	|	
4715644	|	712383	|	Gardineriidae	|	family	|	worms:266943,gbif:8197,irmng:108145	|		|	sibling_higher	|	
4715327	|	712383	|	Schizocyathidae	|	family	|	worms:509786,gbif:6472834,irmng:121206	|		|	sibling_higher	|	
4715647	|	712383	|	Stenocyathidae	|	family	|	worms:509907,gbif:6472670,irmng:121733	|		|	sibling_higher	|	
5673291	|	712383	|	Deltocyathidae	|	family	|	worms:708974,gbif:8280145,irmng:121185	|		|	sibling_higher	|	
5231960	|	712383	|	Coscinaraeidae	|	family	|	worms:716290,ncbi:1391138,gbif:8195781,irmng:121187	|		|	sibling_higher	|	
5673294	|	712383	|	Psammocoridae	|	family	|	worms:716646,gbif:7014596	|		|	sibling_higher	|	
5140136	|	712383	|	Diploastreidae	|	family	|	worms:718584,ncbi:1328298,gbif:7801565,irmng:121182	|		|	sibling_higher	|	
5140138	|	712383	|	Montastraeidae	|	family	|	worms:718585,ncbi:1328272,gbif:8392047,irmng:121183	|		|	sibling_higher	|	
5140104	|	712383	|	Lobophylliidae	|	family	|	worms:739007,ncbi:1328273,gbif:8265937,irmng:121782	|		|	sibling_higher	|	
5140726	|	712383	|	Thamnasteriidae	|	family	|	gbif:3250163,irmng:100869	|		|	sibling_higher	|	
84513	|	84510	|	Antipathidae	|	family	|	worms:103301,ncbi:44169,gbif:8160,irmng:107261	|		|		|	
190799	|	84510	|	Aphanipathidae	|	family	|	worms:266960,ncbi:578562,gbif:3936,irmng:108115	|		|		|	
510324	|	84510	|	Cladopathidae	|	family	|	worms:266961,ncbi:359502,gbif:8177,irmng:108330	|		|		|	
5665223	|	84510	|	Leiopathidae	|	family	|	worms:266962,gbif:3982,irmng:108218	|		|		|	
110920	|	84510	|	Myriopathidae	|	family	|	worms:266963,ncbi:639603,gbif:9661,irmng:107978	|		|		|	
713821	|	84510	|	Schizopathidae	|	family	|	worms:266964,ncbi:223214,gbif:3370,irmng:107587	|		|		|	
4714251	|	84510	|	Stylopathidae	|	family	|	worms:266965,ncbi:1350365,gbif:3362,irmng:118683	|		|		|	
287090	|	5665219	|	Zoanthidae	|	family	|	worms:100690,ncbi:86595,gbif:3351,irmng:108277	|		|		|	
271323	|	5665219	|	Neozoanthidae	|	family	|	worms:266944,ncbi:945255,gbif:9662,irmng:107979	|		|		|	
563208	|	5665219	|	Sphenopidae	|	family	|	worms:266945,ncbi:167839,gbif:3365,irmng:107588	|		|		|	
537587	|	5665220	|	Epizoanthidae	|	family	|	worms:100688,ncbi:333135,gbif:3965,irmng:109268	|		|		|	
302330	|	5665220	|	Parazoanthidae	|	family	|	worms:100689,ncbi:44928,gbif:5182,irmng:108035	|		|		|	
758115	|	5665220	|	Hydrozoanthidae	|	family	|	worms:467537,ncbi:754162,gbif:5841776,irmng:120955	|		|		|	
585376	|	5665220	|	Microzoanthidae	|	family	|	worms:581494,ncbi:1130789,gbif:6103203,irmng:121749	|		|		|	
5260788	|	5665220	|	Nanozoanthidae	|	family	|	worms:743534,ncbi:1416930,gbif:7928318	|		|		|	
558508	|	708619	|	Abyssoanthidae	|	family	|	worms:411554,ncbi:632898,gbif:4882127,irmng:119181	|		|	sibling_higher	|	
82506	|	261572	|	Clavulariidae	|	family	|	worms:125270,ncbi:86519,gbif:3957,irmng:101028	|		|	sibling_higher	|	
261573	|	261572	|	Cornulariidae	|	family	|	worms:125283,ncbi:723795,gbif:3959,irmng:109025	|		|	sibling_higher	|	
552150	|	261572	|	Tubiporidae	|	family	|	worms:196208,ncbi:86525,gbif:7313,irmng:100146	|		|	sibling_higher	|	
4713890	|	261572	|	Pseudogorgiidae	|	family	|	worms:266950,gbif:5171,irmng:108602	|		|	sibling_higher	|	
83394	|	261572	|	Acrossotidae	|	family	|	worms:411563,ncbi:416593,gbif:5841552,irmng:121715	|		|	sibling_higher	|	
552138	|	261572	|	Coelogorgiidae	|	family	|	worms:411564,ncbi:86528,gbif:4880725,irmng:109196	|		|	sibling_higher	|	
293430	|	261572	|	Arulidae	|	family	|	worms:716887,ncbi:1267019,gbif:7919588,irmng:121181	|		|	sibling_higher	|	
338813	|	658902	|	Acanthogorgiidae	|	family	|	worms:125272,ncbi:44188,gbif:8152,irmng:109409	|		|		|	
49916	|	658902	|	Gorgoniidae	|	family	|	worms:125275,ncbi:37506,gbif:8198,irmng:100822	|		|		|	
1083518	|	658902	|	Plexauridae	|	family	|	worms:125277,ncbi:44191,gbif:9242,irmng:108387	|		|		|	
726759	|	658902	|	Keroeididae	|	family	|	worms:196168,ncbi:361063,gbif:3979,irmng:100499	|		|		|	
658904	|	658905	|	Anthothelidae	|	family	|	worms:125279,ncbi:44179,gbif:8159,irmng:110105	|		|		|	
338821	|	658905	|	Coralliidae	|	family	|	worms:125280,ncbi:44185,gbif:3958,irmng:101203	|		|		|	
338827	|	658905	|	Paragorgiidae	|	family	|	worms:125281,ncbi:44182,gbif:9251,irmng:108032	|		|		|	
185415	|	658905	|	Melithaeidae	|	family	|	worms:196230,ncbi:86552,gbif:8218,irmng:100501	|		|		|	
571566	|	658905	|	Subergorgiidae	|	family	|	worms:196232,ncbi:328234,gbif:7321,irmng:109212	|		|		|	
950705	|	658905	|	Briareidae	|	family	|	worms:266946,ncbi:86541,gbif:8167,irmng:101025	|		|		|	
4713910	|	658905	|	Parisididae	|	family	|	worms:266949,ncbi:723660,gbif:9248,irmng:100541	|		|		|	
5669411	|	658905	|	Spongiodermidae	|	family	|	worms:852769,ncbi:1962114,gbif:7619836	|		|		|	
4713893	|	244258	|	Viguieriotidae	|	family	|	worms:196170,gbif:4339721,irmng:121367	|		|	sibling_higher	|	
244270	|	608249	|	Alcyoniidae	|	family	|	worms:125269,ncbi:40678,gbif:3933,irmng:101252	|		|		|	
935351	|	608249	|	Xeniidae	|	family	|	worms:125271,ncbi:86538,gbif:7307,irmng:100149	|		|		|	
770490	|	608249	|	Paralcyoniidae	|	family	|	worms:125282,ncbi:361021,gbif:9250,irmng:108227	|		|		|	
17608	|	608249	|	Nephtheidae	|	family	|	worms:146762,ncbi:51108,gbif:2263109,irmng:100506	|		|		|	
935382	|	608249	|	Nidaliidae	|	family	|	worms:196169,ncbi:86535,gbif:9258,irmng:106945	|		|		|	
5231872	|	608249	|	Aquaumbridae	|	family	|	worms:701654,ncbi:1329959,gbif:8240838,irmng:121154	|		|		|	
7507627	|	608249	|	Leptophytidae	|	family	|	ncbi:2069433	|		|		|	
7507625	|	608249	|	Corymbophytidae	|	family	|	ncbi:2069436	|		|		|	
157412	|	608250	|	Chrysogorgiidae	|	family	|	worms:125273,ncbi:44200,gbif:8174,irmng:108992	|		|		|	
185404	|	608250	|	Ellisellidae	|	family	|	worms:125274,ncbi:86559,gbif:3964,irmng:100817	|		|		|	
157409	|	608250	|	Isididae	|	family	|	worms:125276,ncbi:44204,gbif:8207,irmng:100451	|		|		|	
84508	|	608250	|	Primnoidae	|	family	|	worms:125278,ncbi:44164,gbif:9238,irmng:100855	|		|		|	
1066227	|	608250	|	Dendrobrachiidae	|	family	|	worms:266947,ncbi:86616,gbif:8185,irmng:108332	|		|		|	
656909	|	608250	|	Ifalukellidae	|	family	|	worms:266948,ncbi:86562,gbif:8206,irmng:107937	|		|		|	
745179	|	261575	|	Taiaroidae	|	family	|	worms:266951,ncbi:86516,gbif:7319,irmng:109214	|		|		|	
152536	|	244258	|	Acanthoaxiidae	|	family	|	worms:517542,ncbi:1267121,gbif:6473468,irmng:121022	|		|	sibling_higher	|	
5296464	|	244258	|	Parasphaerascleridae	|	family	|	worms:743776,ncbi:1427709,gbif:7640488	|		|	sibling_higher	|	
400667	|	5669409	|	Halipteridae	|	family	|	worms:128482,ncbi:361157,gbif:3974,irmng:108146	|		|	sibling_higher	|	
799000	|	5669409	|	Pennatulidae	|	family	|	worms:128484,ncbi:86579,gbif:9246,irmng:100318	|		|	sibling_higher	|	
810985	|	5669409	|	Virgulariidae	|	family	|	worms:128488,ncbi:86580,gbif:7308,irmng:100148	|		|	sibling_higher	|	
656917	|	656906	|	Anthoptilidae	|	family	|	worms:128480,ncbi:86569,gbif:3935,irmng:109904	|		|		|	
389390	|	656906	|	Funiculinidae	|	family	|	worms:128481,ncbi:68566,gbif:8196,irmng:109274	|		|		|	
400662	|	656906	|	Kophobelemnidae	|	family	|	worms:128483,ncbi:361151,gbif:3980,irmng:108755	|		|		|	
134791	|	656906	|	Protoptilidae	|	family	|	worms:128485,ncbi:86573,gbif:5172,irmng:108600	|		|		|	
134797	|	656906	|	Umbellulidae	|	family	|	worms:128486,ncbi:86576,gbif:7310,irmng:109033	|		|		|	
436762	|	656906	|	Veretillidae	|	family	|	worms:128487,ncbi:244868,gbif:7309,irmng:109034	|		|		|	
3680113	|	507947	|	Scleroptilidae	|	family	|	worms:182877,ncbi:1399350,gbif:7326,irmng:109206	|		|	sibling_higher	|	
3680101	|	507947	|	Chunellidae	|	family	|	worms:196246,gbif:3954,irmng:108993	|		|	sibling_higher	|	
168229	|	507947	|	Echinoptilidae	|	family	|	worms:196247,ncbi:767325,gbif:8190,irmng:109247	|		|	sibling_higher	|	
49923	|	507947	|	Renillidae	|	family	|	worms:266953,ncbi:37509,gbif:7328,irmng:108607	|		|	sibling_higher	|	
3680097	|	507947	|	Stachyptilidae	|	family	|	worms:266954,ncbi:2175900,gbif:3364,irmng:109209	|		|	sibling_higher	|	
233167	|	82500	|	Helioporidae	|	family	|	worms:196193,ncbi:86513,gbif:8203,irmng:100866	|		|		|	
3677268	|	82500	|	Lithotelestidae	|	family	|	worms:266988,ncbi:723793,gbif:4880681,irmng:108972	|		|		|	
6371840	|	82500	|	Ceratoporellidae	|	family	|	gbif:3251467	|	Ceratoporellidae (family in Eumetazoa)	|		|	
3677209	|	5665212	|	Botrucnidiferidae	|	family	|	worms:100683,ncbi:1938925,gbif:3945,irmng:109225	|		|		|	
622559	|	5665212	|	Cerianthidae	|	family	|	worms:100684,ncbi:37513,gbif:8173,irmng:107668	|		|		|	
351057	|	5665211	|	Arachnactidae	|	family	|	worms:100682,ncbi:1048509,gbif:8161	|		|		|	
5394899	|	1084488	|	Relicanthidae	|	family	|	ncbi:1499635	|		|	sibling_higher	|	
913321	|	149373	|	Abylidae	|	family	|	worms:135336,ncbi:316207,gbif:8151,irmng:108863	|		|		|	
1062849	|	149373	|	Clausophyidae	|	family	|	worms:135337,ncbi:316198,gbif:8180,irmng:109192	|		|		|	
358894	|	149373	|	Diphyidae	|	family	|	worms:135338,ncbi:168754,gbif:8188,irmng:109245	|		|		|	
934504	|	149373	|	Hippopodiidae	|	family	|	worms:135339,ncbi:168743,gbif:8204,irmng:107932	|		|		|	
619449	|	149373	|	Prayidae	|	family	|	worms:135340,ncbi:154960,gbif:9239,irmng:108598	|		|		|	
322238	|	149373	|	Sphaeronectidae	|	family	|	worms:135341,ncbi:168790,gbif:3366,irmng:100266	|		|		|	
7508410	|	149373	|	Hippopodiiae	|	family	|	ncbi:2072465	|		|		|	
263067	|	263068	|	Physaliidae	|	family	|	worms:135342,ncbi:168773,gbif:9243,irmng:108624	|		|		|	
486577	|	263068	|	Rhizophysidae	|	family	|	worms:135343,ncbi:316185,gbif:3377,irmng:108608	|		|		|	
15312	|	187642	|	Agalmatidae	|	family	|	worms:135344,ncbi:316171,ncbi:168757,gbif:8155,irmng:107206,irmng:118257	|		|		|	
536356	|	187642	|	Apolemiidae	|	family	|	worms:135345,ncbi:316168,gbif:3937,irmng:108396	|		|		|	
431613	|	187642	|	Forskaliidae	|	family	|	worms:135347,ncbi:42761,gbif:8195,irmng:109273	|		|		|	
263050	|	187642	|	Physophoridae	|	family	|	worms:135348,ncbi:168777,gbif:5176,irmng:108625	|		|		|	
1062854	|	187642	|	Pyrostephidae	|	family	|	worms:135349,ncbi:316195,gbif:9235,irmng:108605	|		|		|	
863141	|	187642	|	Rhodaliidae	|	family	|	worms:135350,ncbi:316220,gbif:7327,irmng:109441	|		|		|	
863149	|	187642	|	Erennidae	|	family	|	worms:266984,ncbi:316227,gbif:3966,irmng:107610	|		|		|	
838308	|	187642	|	Resomiidae	|	family	|	worms:708919,ncbi:557394,gbif:7188856,irmng:121184	|		|		|	
5673069	|	187642	|	Stephanomiidae	|	family	|	worms:827768,gbif:7767733	|		|		|	
6372212	|	187642	|	Cordagalmatidae	|	family	|	worms:872580,gbif:7348452	|		|		|	
641026	|	5139885	|	Corynidae	|	family	|	worms:1599,ncbi:6089,ncbi:6077,gbif:8182,irmng:109201,irmng:107607	|		|	sibling_higher	|	
515033	|	5139885	|	Cladonematidae	|	family	|	worms:16356,ncbi:123097,gbif:3250500,gbif:3955,irmng:109191,irmng:113281	|		|	sibling_higher	|	
627423	|	5139885	|	Porpitidae	|	family	|	worms:20790,ncbi:168781,gbif:9240,irmng:12478,irmng:100323	|		|	sibling_higher	|	
707217	|	5139885	|	Cladocorynidae	|	family	|	worms:22778,ncbi:264069,gbif:8176,irmng:108994	|		|	sibling_higher	|	
707206	|	5139885	|	Zancleidae	|	family	|	worms:22781,ncbi:264062,gbif:3352,irmng:108275	|		|	sibling_higher	|	
358898	|	5139885	|	Moerisiidae	|	family	|	worms:22784,ncbi:168751,gbif:9660,irmng:109028	|		|	sibling_higher	|	
707211	|	5139885	|	Pennariidae	|	family	|	worms:22787,ncbi:264066,gbif:5180,irmng:108037	|		|	sibling_higher	|	
4713024	|	5139885	|	Rosalindidae	|	family	|	worms:22789,gbif:3372,irmng:107985	|		|	sibling_higher	|	
388370	|	5139885	|	Sphaerocorynidae	|	family	|	worms:22791,ncbi:576773,gbif:3367,irmng:107986	|		|	sibling_higher	|	
590274	|	5139885	|	Milleporidae	|	family	|	worms:196235,ncbi:51116,gbif:7000,irmng:100504	|		|	sibling_higher	|	
4712936	|	5139885	|	Tricyclusidae	|	family	|	worms:235733,gbif:3356,irmng:109199	|		|	sibling_higher	|	
5673059	|	5139885	|	Asyncorynidae	|	family	|	worms:266967,gbif:8162,irmng:108854	|		|	sibling_higher	|	
